,genre,storyline,title
2435,Adventure Horror,"In 1979, intent on venturing into the vast and unexplored areas of the virgin Amazon rainforest, a small American film crew attempt to make a documentary about the region's indigenous cannibalistic tribes, only to disappear without a trace. As the noted anthropologist, Harold Monroe, and his team of seasoned guides embark on a rescue mission to locate the missing documentarians in the heart of the Green Inferno, fearful tribes that no white has ever seen before will soon start to take interest in them. Inevitably, as the professor unearths more evidence about the fate of the film crew by sheer luck, a desperate battle to recover the raw footage that was paid in blood will commence--after all, the world must know the savage and unspeakable atrocities captured on the riveting unedited footage. In the end, what has really happened to the overambitious explorers, and the shocking final two reels?",Cannibal Holocaust
2436,Adventure Horror,"When a research ship is sent to explore an island thought to be rich in oil, paleontologist Jack Prescott sneaks aboard, having heard strange rumors about the island. En route, the crew rescues Dwan, the sole survivor of a shipwreck. When they arrive, they find native people living in fear of a monster called Kong. The natives kidnap Dwan and sacrifice her to what turns out to be an enormous ape. Dwan is eventually rescued, and the ape captured for a gala exhibit.",King Kong
2437,Adventure Comedy Fantasy,"The year is 40,000. After peaceful floating in zero-gravity, astronaut Barbarella lands on the frozen planet Lythion and sets out to find renowned scientist Durand Durand in the City of Night, Sogo, where a new sin is invented every hour. There, she encounters such objects as the Excessive Machine, a genuine sex organ on which an expert artist of the keyboard, in this case, Durand Durand himself, can drive a victim to death by pleasure, a lesbian queen who can make her fantasies take form in her Chamber of Dreams, and a group of ladies smoking a giant hookah which dispenses Essence of Man through a poor victim struggling in its glass globe. You can not help but be impressed by the special effects crew and the various ways that were found to tear off what minimal clothes our heroine seemed to possess.",Barbarella
2438,Action Adventure Thriller,"FBI Hostage Rescue Team leader and U.S. war veteran Will Sawyer now assesses security for skyscrapers. On assignment in Hong Kong he finds the tallest, safest building in the world suddenly ablaze and he's been framed for it. A wanted man on the run, Will must find those responsible, clear his name and somehow rescue his family who are trapped inside the building - above the fire line.",Skyscraper
2439,Action Adventure Fantasy,"The next installment in the blockbuster franchise, UNDERWORLD: BLOOD WARS follows Vampire death dealer, Selene (Kate Beckinsale) as she fends off brutal attacks from both the Lycan clan and the Vampire faction that betrayed her. With her only allies, David (Theo James) and his father Thomas (Charles Dance), she must stop the eternal war between Lycans and Vampires, even if it means she has to make the ultimate sacrifice.",Podzemni svijet: Krvavi ratovi
2440,Adventure Comedy Family,"An orphan boy (Levi Miller) discovers his destiny as Peter Pan in this vividly realized fantasy, and is whisked away to an enchanted land to battle the fearsome pirate Blackbeard (Hugh Jackman) with the help of the warrior woman Tiger Lily (Rooney Mara)..",Pan
2441,Action Adventure Drama,"In the span of a single day, the town of Silverton is ravaged by an unprecedented onslaught of tornadoes. The entire town is at the mercy of the erratic and deadly cyclones, even as storm trackers predict the worst is yet to come. Most people seek shelter, while others run towards the vortex, testing how far a storm chaser will go for that once-in-a-lifetime shot.",Oluja stoljeca
2442,Action Adventure Sci-Fi,"Through a revolutionary technology that unlocks his genetic memories, Callum Lynch (Michael Fassbender) experiences the adventures of his ancestor, Aguilar de Nerha, in 15th Century Spain. Callum discovers he is descended from a mysterious secret society, the Assassins, and amasses incredible knowledge and skills to take on the oppressive and powerful Templar organization in the present day.",Assassin's Creed
2443,Action Adventure Drama,Noah unquestioningly follows the command of the world's creator to undertake a momentous mission before an apocalyptic flood cleanses the cursed lands of mankind.,Noa
2444,Adventure Comedy Crime,"In the aftermath of the death of Alan's father, the wolfpack decide to take Alan to get treated for his mental issues. But things start to go wrong on the way to the hospital as the wolfpack is assaulted and Doug is kidnapped. Now they must find Mr. Chow again in order to surrender him to the gangster who kidnapped Doug in order to save him.",Mamurluk 3
2445,Adventure Family Fantasy,"In this retelling of Rick Riordans book, ""The Sea of Monsters"", Percy Jackson, accompanied by his friends Annabeth Chase, Clarisse La Rue and Tyson, his half brother, goes on a journey to the Sea of Monsters to retrieve the Golden Fleece and save Camp Half-Blood.",Percy Jackson: More čudovišta
2446,Action Adventure Fantasy,"A decade after his heroic defeat of the monstrous Kraken, Perseus-the demigod son of Zeus-is attempting to live a quieter life as a village fisherman and the sole parent to his 10-year old son, Helius. Meanwhile, a struggle for supremacy rages between the gods and the Titans. Dangerously weakened by humanity's lack of devotion, the gods are losing control of the imprisoned Titans and their ferocious leader, Kronos, father of the long-ruling brothers Zeus, Hades and Poseidon. The triumvirate had overthrown their powerful father long ago, leaving him to rot in the gloomy abyss of Tartarus, a dungeon that lies deep within the cavernous underworld. Perseus cannot ignore his true calling when Hades, along with Zeus' godly son, Ares (Edgar Ramírez), switch loyalty and make a deal with Kronos to capture Zeus. The Titans' strength grows stronger as Zeus' remaining godly powers are siphoned, and hell is unleashed on earth. Enlisting the help of the warrior Queen Andromeda (Rosamund Pike), ...",Bijes Titana
2447,Action Adventure Sci-Fi,"The Joes re-team to prevent Cobra from achieving total world domination in this sequel that picks up shortly after the events of G.I. Joe: The Rise of Cobra. The Nanomite threat has been neutralized, and the U.S. government has imprisoned Cobra Commander and Destro in an inescapable subterranean prison. When the leader of Pakistan is assassinated, the U.S. president (Jonathan Pryce) calls on the Joes to secure Pakistan's nuclear warheads before they fall into enemy hands. In the wake of successfully completing their mission, however, the Joes are decimated in a devastating surprise attack. When the smoke clears, Roadblock (Dwayne Johnson), Lady Jaye (Adrianne Palicki), and Flint (D.J. Cotrona) are the sole survivors. They're convinced that something is amiss in the White House, and as Lady Jaye theorizes that an impostor is pretending to be the commander in chief, bad guys Storm Shadow (Lee Byung-Hun) and Firefly (Ray Stevenson) team up to break Cobra Commander (Luke Bracey) out of ...",G.I. Joe: Osveta
2448,Action Adventure Romance,"After failing in a scheme to steal Leonardo Da Vinci's airship blueprints, the Musketeers are disbanded by Cardinal Richelieu leaving Athos, Porthos and Aramis on the streets of Paris. In the meantime, the young, reckless and ambitious D'Artagnan has set off from Gascony with dreams of becoming a musketeer himself, not realizing that they have been disbanded. In no time, D'Artagnan manages to offend Athos, Porthos and Aramis on different occasions and challenges them all to duels. However before the duels can take place they are attacked by guards, trying to arrest them for illegal dueling. The ex-musketeers and D'Artagnan fight off the soldiers, leading to the four men becoming a band with the motto of ""All for one, and one for all"". Count Richelieu is not only determined to be rid of the musketeers, but also schemes with Athos' former lover Milady to undermine the reign of King Louis and his wife. The musketeers and D'Artagnan are determined to save the royal family and France ...",Tri mušketira
2449,Action Adventure Sci-Fi,"A naval war ship encounters an alien armada and faces the biggest threat mankind has ever faced. If they lose, the world could face a major extinction event and an alien invasion. Will humans win this alien war, what are the aliens doing here, and what do they want? Based on the Hasbro naval war game.",Battleship
2450,Action Adventure Comedy,"Ever since his adventure in the center of the Earth, Sean Anderson has been looking for other places mentioned by Verne and other Vernians. He is notified about a coded message, and breaks into a satellite facility to fully receive it. With the help from his stepfather Hank (Dwayne ""The Rock"" Johnson) he decodes the message leading him to find the map that leads him to Verne's mysterious island. Along with Gabato and Kailani, Sean embarks on a mission to find his grandfather, the legendary Vernian Alexander. But unexpected problems arise as Alexander made a mistake that could change everything.",Putovanje u središte Zemlje 2: Tajanstveni otok
2451,Action Adventure Comedy,Darkness has settled over New York City as Shredder and his evil Foot Clan have an iron grip on everything from the police to the politicians. The future is grim until four unlikely outcast brothers rise from the sewers and discover their destiny as Teenage Mutant Ninja Turtles. The Turtles must work with fearless reporter April O'Neil and her cameraman Vern Fenwick to save the city and unravel Shredder's diabolical plan.,Ninja kornjače
2452,Action Adventure Sci-Fi,"Dr. Adrian Helmsley, part of a worldwide geophysical team investigating the effect on the earth of radiation from unprecedented solar storms, learns that the earth's core is heating up. He warns U.S. President Thomas Wilson that the crust of the earth is becoming unstable and that without proper preparations for saving a fraction of the world's population, the entire race is doomed. Meanwhile, writer Jackson Curtis stumbles on the same information. While the world's leaders race to build ""arks"" to escape the impending cataclysm, Curtis struggles to find a way to save his family. Meanwhile, volcanic eruptions and earthquakes of unprecedented strength wreak havoc around the world.",2012
2453,Adventure Horror Thriller,"Distraught, confused, and half-wild with fear, Sarah Carter emerges alone from the Appalachian cave system where she encountered unspeakable terrors. Unable to plausibly explain to the authorities what happened - or why she's covered in her friends' blood - Sarah is forced back to the subterranean depths to help locate her five missing companions. As the rescue party drives deeper into uncharted caverns, nightmarish visions of the recent past begin to haunt Sarah and she starts to realize the full horror and futility of the mission. Subjected to the suspicion and mistrust of the group and confronted once more by the inbred, feral and savagely ruthless Crawlers, Sarah must draw on all her inner reserves of strength and courage in a desperate final struggle for deliverance and redemption.",Silazak: Deo 2
2454,Adventure Comedy Family,"A young woman, her uptight step sister and her best friend use their savings for a long anticipated dream trip to Paris, which turns out to be a big disappointment. When they decide to take a break from their lousy tour and duck into the lobby of a luxury hotel, one of them is mistaken for a spoiled British heiress. Before they get the chance to reveal their true identities they are wrapped up in misadventures during a vacation to Monte Carlo instead.",Monte Carlo
2455,Action Adventure Sci-Fi,"Two soldiers stationed in Kazahkstan (Captain Duke Hauser and his partner ""Ripcord"") are ordered to transport special warheads created by MARS, an arms' manufacturer controlled by James McCullen. When they are attacked by thieves (led by Anastasia DeCobray, with whom Duke has history), they are saved by a top secret, international special forces unit known as ""G.I. Joe"". The leader of G.I. Joe, General Abernathy (or Hawk) is on the trail of the thieves: an evil organization called ""Cobra"". While Duke and Ripcord train to join the Joes, McCullen (""Destro"") is secretly working for Cobra and plotting to recapture his metal-eating ""Nanomite"" warheads. Duke and Ripcord (with help from Heavy Duty, Snake Eyes, and the rest of the Joes) must prove that they are Real American Heroes -- by stopping the launch of these warheads before Cobra uses them to take over the world.",G. I. Joe: Kobrin uzlet
2456,Action Adventure Fantasy,"Perseus, the son of the king of the gods Zeus, is caught in a war between gods and mortals, in which his family are killed. With nothing left to lose, Perseus gathers a war band to help him conquer the Kraken, Medusa and Hades, god of the underworld.",Sudar titana
2457,Animation Adventure Comedy,"This is the story of a ten-year-old boy named Lucas Nickle, who has just moved to a new neighborhood, has no friends, and is the target for the local bully and his gang. His parents are leaving for a honeymoon in Puerto Vallarta, so they are too busy to attend to his problems. His sister is distracted by her cellular phone, and the grandmother is obsessed with UFOs and aliens. Lucas is constantly being beat up by the obese yet intimidating neighborhood bully. Because he cannot fight back, he takes out his anger on an anthill in his front yard; He kicks it, stomps it, squirts it with his water gun, and floods it with a hose. This terrifies the ants, who call Lucas the Destroyer. One wizard ant, known as Zoc being a hopeful and adventurous type, is trying to solve this dilemma. He tries to devise a magic potion that he believes will solve all their problems. As the plan to shrink Lucas down to their size with a magic potion and forcing him to live like an ant within the colony--an ...",The Ant Bully
2458,Action Adventure Family,"Professor Trevor Anderson receives his teenager nephew Sean Anderson. He will spend ten days with his uncle while his mother, Elizabeth, prepares to move to Canada. She gives a box to Trevor that belonged to his missing brother, Max, and Trevor find a book with references to the last journey of his brother. He decides to follow the steps of Max with Sean and they travel to Iceland, where they meet the guide Hannah Ásgeirsson. While climbing a mountain, there is a thunderstorm and they protect themselves in a cave. However, lightening collapses the entrance and the trio is trapped in the cave. They seek an exit and fall in a hole, discovering a lost world in the center of the Earth.",Putovanje u središte Zemlje
2459,Animation Adventure Comedy,"Ridiculed by the animal inhabitants of the peaceful Oakey Oaks community for his absurd notion that the sky is falling, the well-meaning young chicken, Chicken Little, promises to prove everyone wrong. However, one year later, there's still nothing on the horizon to justify Little's fears, when, out of the blue, the humiliated boy finally stumbles upon a real piece of evidence. Is Chicken Little and his loyal band of outcasts really on to something big this time?",Žuta minuta
2460,Action Adventure Fantasy,"Renowned adventurer Allan Quatermain leads a team of extraordinary figures with legendary powers to battle the technological terror of a madman known as ""The Fantom"". This ""League"" comprises seafarer and inventor Captain Nemo, vampire Mina Harker, an invisible man named Rodney Skinner, American Secret Service Agent Tom Sawyer, the ageless and invincible Dorian Gray, and the dangerous split personality of Dr. Jekyll and Mr. Hyde.",Družba pravih džentlmena
2461,Action Adventure Sci-Fi,"A businessman sinks $200 million into a special project to help fight Alzheimer's disease. As part of this project, medical biologist Susan McAlester rather naughtily figures out a way to genetically enlarge shark brains, so that disease-battling enzymes can be harvested. However, the shark subjects become super smart and decide they don't much like being cooped up in pens and being stabbed with hypodermics, so they figure a way to break out and make for the open sea...",Duboko modro more
2462,Action Adventure Fantasy,"The orphaned heiress and intrepid archaeologist, Lara Croft, embarks on a dangerous quest to retrieve the two halves of an ancient artefact which controls time before it falls into the wrong hands. As an extremely rare planetary alignment is about to occur for the first time in 5,000 years, the fearless tomb raider will have to team up with rival adventurers and sworn enemies to collect the pieces, while time is running out. But, in the end, who can harness the archaic talisman's unlimited power?",Lara Croft: Tomb Raider
2463,Action Adventure Comedy,"Taking a romantic tropical island week off with her boyfriend, an ambitious, decisive New York girl agrees to help her magazine out by covering a story on a neighboring island. The only plane available is piloted by a laid-back heavy drinker with whom she shares a mutual dislike. But she has no choice and he can't refuse the money. When the plane crash-lands on an uninhabited island with little chance of rescue they both wish they had made other arrangements - at least to start with.","Šest dana, sedam noći"
2464,Adventure Comedy Drama,"After Babe's great victory in the shepherding contest, Farmer Arthur Hoggett turns down all offers to make money with his pig's talents. But when he gets hurt severely in the well, his wife has to take up farming. She does her best but cannot meet the bank's requirements, which results in the necessity of getting back to Babe. Soon, Esme Hoggett is sitting in a plane headed for ""the"" city. There, Babe unwillingly causes deep trouble. He has to stay with Mrs. Hoggett in the only hotel in town that accepts pets. Friendly neighbours send officials who catch all animals from the hotel: Cats, dogs, chimpanzees and many others. Babe, who managed to stay free, decides to help his new friends and gets unexpected help - not only by Ferdinand, who flew all the way to the city.",Babe: Praščić u gradu
2465,Action Adventure Fantasy,"Based on the popular video game of the same name ""Mortal Kombat"" tells the story of an ancient tournament where the best of the best of different Realms fight each other. The goal - ten wins to be able to legally invade the losing Realm. Outworld has so far collected nine wins against Earthrealm, so it's up to Lord Rayden and his fighters to stop Outworld from reaching the final victory...",Mortal Kombat
2466,Action Adventure Comedy,"Eddie Hawkins, called Hudson Hawk has just been released from ten years of prison and is planning to spend the rest of his life honestly. But then the crazy Mayflower couple blackmail him to steal some of the works of Leonardo da Vinci. If he refuses, they threaten to kill his friend Tommy.",Hudson Hawk
2467,Action Adventure Thriller,"John Rambo's former Vietnam superior, Colonel Samuel Trautman, has been assigned to lead a mission to help the Mujahedeen rebels who are fighting the Soviet invasion of Afghanistan, but the Buddhist Rambo turns down Trautman's request that Rambo help out. When the mission goes belly up and Trautman is kidnapped and tortured by Russian Colonel Zaysen, Rambo launches a rescue effort and allies himself with the Mujahedeen rebels and gets their help in trying to rescue Trautman from Zaysen.",Rambo III
2468,Action Adventure Comedy,"Max (Adam Sandler) and Charlie (David Spade) old school friends who reunite at their 25th high school reunion are tired of their mundane lives: they decide to wipe the slate clean for a do-over. After faking their deaths and assuming new identities, could their lives be better the second time around?",The Do-Over
2469,Action Adventure Thriller,"Arthur Bishop, the master assassin who faked his death in hopes of putting that part of his ;life behind him, now lives a quiet life in Rio. But someone who knows who he is shows up and tells him, that if he wants to continue living this life, he will do three jobs for someone. Bishop tries to tell them he has the wrong man but they know who he is and if he won't do the job, they will take him but he gets away. He then goes to a resort in Thailand run by a friend, Mae, where he tries to find out who is looking for him. Later a woman named Gina shows up looking for medical assistance and Mae can't help but notice bruises all over her body. Mae deduces she's a battered woman and when Mae hears her being beaten, Mae asks Bishop to help her. He goes and kills the guy she's with. He kills the man and then sets fire to the boat he's on. But he sees that Gina has a photo of him. He deduces that they one who wants him, sent her. He confronts her and she admits that she works at a children's ...",Ledeni ubojica: Povratak
2470,Animation Adventure Comedy,"Scrat's epic pursuit of his elusive acorn catapults him outside of Earth, where he accidentally sets off a series of cosmic events that transform and threaten the planet. To save themselves from peril, Manny, Sid, Diego, and the rest of the herd leave their home and embark on a quest full of thrills and spills, highs and lows, laughter and adventure while traveling to exotic new lands and encountering a host of colorful new characters.",Ledeno doba: Veliki udar
2471,Action Adventure Mystery,"After the earth-shattering revelations of INSURGENT, Tris must escape with Four and go beyond the wall enclosing Chicago. For the first time ever, they will leave the only city and family they have ever known. Once outside, old discoveries are quickly rendered meaningless with the revelation of shocking new truths. Tris and Four must quickly decide who they can trust as a ruthless battle ignites beyond the walls of Chicago which threatens all of humanity. In order to survive, Tris will be forced to make impossible choices about courage, allegiance, sacrifice and love.",Trilogija razlicita: Odana 1. dio
2472,Action Adventure Crime,"HITMAN: AGENT 47 centers on an elite assassin who was genetically engineered from conception to be the perfect killing machine, and is known only by the last two digits on the barcode tattooed on the back of his neck. He is the culmination of decades of research and forty-six earlier Agent clones -- endowing him with unprecedented strength, speed, stamina and intelligence. His latest target is a mega-corporation that plans to unlock the secret of Agent 47's past to create an army of killers whose powers surpass even his own. Teaming up with a young woman who may hold the secret to overcoming their powerful and clandestine enemies, 47 confronts stunning revelations about his own origins and squares off in an epic battle with his deadliest foe.",Hitman: Agent 47
2473,Action Adventure Drama,"A Jewish nobleman, Judah Ben-Hur, and his adopted Roman brother Messala are best friends despite their different origins. Messala enlists in the Roman army and fights in the Roman Empire's wars in Germany. Ben-Hur also develops feelings for the family slave Esther although their different station in life compels him not to pursue her. But when her father Simonides seeks to marry her off to a Roman, Ben-Hur declares his love for her and takes her as his wife. Three years later, Messala returns as a decorated Roman officer. His return coincides with a rising insurrection by the Zealots, Jews who are opposed to the oppressive nature of Roman rule..",Ben-Hur
2474,Action Adventure Sci-Fi,"After the battle between the Autobots and Decepticons that leveled Chicago, humanity thinks that all alien robots are a threat. So Harold Attinger, a CIA agent, establishes a unit whose sole purpose is to hunt down all of them. But it turns out that they are aided by another alien robot who is searching for Optimus Prime. Cade Yeager, a ""robotics expert"", buys an old truck and upon examining it, he thinks it's a Transformer. When he powers it up, he discovers it's Optimus Prime. Later, men from the unit show up looking for Optimus. He helps Yeager and his daughter Tessa escape but are pursued by the hunter. They escape and Yeager learns from technology he took from the men that a technology magnate and defense contractor named Joshua Joyce is part of what's going on, so they go to find out what's going on.",Transformeri: Doba izumiranja
2475,Adventure Comedy Crime,None,Krađa identiteta
2476,Animation Adventure Comedy,"Dusty Crophopper is a little cropduster plane with a fear of heights and a crazy dream of being a racer. While his friends need convincing, Dusty gets the training he needs from Skipper, a veteran fighter, and qualifies for the Wings Across the World race. In the event, Dusty finds competitors who soon learn that there is something special about this underdog as he is tested to his physical and emotional limits. In doing so, Dusty soon finds enemies, and more importantly friends, who are inspired by his dream. In the face of all obstacles, the winner of this air race will be anyone's guess.",Avioni
2477,Action Adventure Fantasy,"11-year-old Jake Chambers experiences visions involving a Man in Black who seeks to destroy a Tower and bring ruin to the Universe while a Gunslinger opposes him. However, Jake's mother, stepfather and psychiatrists dismiss these as dreams resulting from the trauma of his father's death the previous year. At his apartment home in New York City, a group of workers from an alleged psychiatric facility offer to rehabilitate Jake; recognizing them from his visions as monsters wearing human skin, he flees from the workers who give chase. Jake tracks down an abandoned house from one of his visions where he discovers a high-tech portal that leads to a post-apocalyptic world called Mid-World..",Kula Tmine
2478,Action Adventure Family,"In Las Vegas, the regenerated ex-con Jack Bruno works as taxi driver. During an UFO Convention at Planet Hollywood, the skeptical Jack picks up Dr. Alex Friedman, who will present a scientific lecture in the event. Then he is pressed by two henchmen of his former boss, the criminal Wolff, that wants to talk to him, but Jack does not want to return to the crime life. Jack fights and gets rid of them; out of the blue, he finds two teenagers on the backseat of his cab. They tell that they are siblings, Sara and Seth, and they need to travel to a location outside Las Vegas in the middle of nowhere. Meanwhile the government finds a spacecraft that crashed nearby Las Vegas and is chasing the two aliens; after the investigation of the men of Major Henry Burke, they discover that the two siblings are the aliens. Jack Bruno, Sara and Seth are chased by Henry Burke's team and by the ""Syphon"", a killer from outer space that has been sent to kill them by the military of their planet that want to ...",Utrka do Uklete planine
2479,Action Adventure Fantasy,"PRIEST, a post-apocalyptic sci-fi thriller, is set in an alternative world -- one ravaged by centuries of war between man and vampires. The story revolves around a legendary Warrior Priest from the last Vampire War who now lives in obscurity among the other downtrodden human inhabitants in walled-in dystopian cities ruled by the Church. When his niece is abducted by a murderous pack of vampires, Priest breaks his sacred vows to venture out on a quest to find her before they turn her into one of them. He is joined on his crusade by his niece's boyfriend, a trigger-fingered young wasteland sheriff, and a former Warrior Priestess who possesses otherworldly fighting skills.",Sveti ratnik
2480,Action Adventure Comedy,"Benjamin Finnegan is a deep-sea treasure hunter certain he's onto the find of the century in waters near an island close to Key West owned by a murderous rap star to whom Ben is in debt. Ben's flat broke and recently divorced from Tess, his long-time research and diving partner whom he still loves. She's nearby, working as a steward aboard the yacht of Nigel Honeycutt, a multimillionaire. The rapper has hired a rival treasurer hunter. Can Ben convince Nigel to bankroll his search, convince Tess to work with him, keep the rapper and his thugs at bay, and find a Spanish treasure hidden for centuries and rich beyond imagination?",Nije zlato sve što sja
2481,Action Adventure Drama,"It is New Year's Eve, and over 2,000 passengers & crew are ringing in the New Year aboard the huge cruise ship 'Poseidon' when it capsizes on the open sea in the middle of the North Atlantic Ocean! A small group of survivors find themselves unlikely allies in a battle for their lives. Preferring to test the odds alone, career gambler Dylan Johns ignores captain's orders to wait below for possible rescue and sets out to find his own way to safety. What begins as a solo mission soon draws others, as Dylan is followed by a desperate father searching for his daughter and her fiancée--a young couple who hours before couldn't summon the courage to tell him they were engaged and now face much graver challenges. Along the way they are joined by a single mother and her wise-beyond-his-years son, an anxious stowaway and a despondent fellow passenger who boarded the ship not sure he wanted to live but now knows he doesn't want to die. Determined to fight their way to the surface, the group sets ...",Posejdon
2482,Adventure Drama Horror,"A couple on a holiday in the Caribbean decide to spend the day on a scuba diving trip. But was it the wrong decision? When a mis-count happens on the boat, Susan and Daniel are left behind in the middle of the ocean, the boat long gone. With all their hopes set on the boat coming back to rescue them, they try to keep themselves safe, especially when sharks start to appear.",Pučina straha
2483,Animation Adventure Comedy,"Bugs Bunny and Daffy Duck are up to their feuding ways again. Tired of playing second fiddle to Bugs, Daffy has decided to leave the Studio for good. He is aided by Warner Bros.' humor impaired Vice President of Comedy, Kate Houghton, who releases him from his contract and instructs WB security guard/aspiring stunt man DJ Drake to capture and ""escort"" Daffy off the studio lot. Suddenly a sidekick without a hero, the duck decides to ally himself with DJ, whether he likes it or not. Consequently, Daffy is on the scene when DJ discovers that his famous movie star father was Damian Drake, known for playing suave international spies onscreen, is actually a suave international spy in real life--and has been kidnapped by the evil insane nerdy, prancing villain known as Mr. Chairman of the equally nefarious Acme Corporation. It seems that Damian knows the whereabouts of the mysterious magical and powerful Blue Monkey Diamond, and the Chairman will do anything to get his hands on it! With ...",Looney Tunes - Ponovo u akciji
2484,Action Adventure Crime,"After being imprisoned for six years on a grand theft auto charge, Rudy Duncan (Ben Affleck) is days away from release as is his cellmate Nick (James Frain) who is is serving a two year sentence on a separate charge. Nick has a number of pictures from a romantic correspondence with a woman named Ashley he has never met but is waiting for his release. Rudy is looking forward to returning to his family and having a fresh cup of hot chocolate. Nick is killed defending Rudy during a prison riot. When Rudy Is released the next day from prison he recognizes Ashley waiting outside the prison for Nick and Rudy takes his place and pretends to be Nick. Nick had spoken of his previous employment in security with an Indian casino and Rudy finds himself involved with Ashley's criminal gun runner brother Gabriel (Gary Sinise). Rudy is violently coerced to cooperate with a Christmas Eve casino robbery scheme that Gabriel and his gang have been planning with Nick's casino knowledge as the key. Things...",Reindeer Games
2485,Action Adventure Crime,"Shaw is an operative for the United Nations' covert dirty-tricks squad, using espionage and quasi-ethical tactics to secure peace and cooperation. When a shipping container full of dead Vietnamese refugees turns up on the docks and China's ambassador is gunned down at a dinner celebrating a new trade agreement with China and the US, Shaw is framed for the murder and must evade the FBI and Triad gangsters to find out what is really going on.",Sam protiv svih
2486,Action Adventure Sci-Fi,"It is the year 2029: Astronaut Leo Davidson boards a pod cruiser on a Space Station for a ""routine"" reconnaissance mission. But an abrupt detour through a space time wormhole lands him on a strange planet where talking apes rule over the human race. With the help of a sympathetic chimpanzee activist named Ari and a small band of human rebels, Leo leads the effort to evade the advancing Gorilla Army led by General Thade and his most trusted warrior Attar. Now the race is on to reach a sacred temple within the planet's Forbidden Zone to discover the shocking secrets of mankind's past - and the key to its future.",Planet majmuna
2487,Action Adventure Fantasy,"Reed Richards, a brilliant but timid and bankrupt scientist, is convinced that evolution can be triggered by clouds of cosmic energy, and has calculated that Earth is going to pass one of these clouds soon. Together with his friend and partner, the gruff yet gentle astronaut muscle-man Ben Grimm, Reed convinces his conceited MIT classmate Dr. Victor Von Doom, now CEO of his own enterprise, to allow him access to his privately-owned space station. Von Doom agrees in exchange for control over the experiment and a majority of the profits from whatever benefits it brings. He thus brings aboard Susan Storm, his shy, though assertive chief genetics researcher and a former lover of Reed's with whom she had an acrimonious break-up, and her diametrically opposed brother Johnny, the maverick and hot-headed playboy pilot. The astronauts make it home intact; however, before long they begin to mutate, developing strange and amazing powers as a result of their exposure to the cloud! Reed is able to...",Fantastična četvorka
2488,Action Adventure Sci-Fi,"The year is 2013 and Snake Plissken is back but this time it's L.A., which through the agency of earthquakes has become an island of the damned. But something has gone wrong in this new moral order, because the President's daughter has absconded to L.A. with a detonation device, and Snake is commandeered to retrieve it. But just below the surface there is a coiled Snake ready to strike.",Bijeg iz Los Angelesa
2489,Adventure Comedy Crime,"After a wild chase in the bustling streets of London, the struggling computer game author, Roger, and his male Dalmatian pet, Pongo--by a welcome twist of fate--are dragged into St. James Park and meet with the charming fashion designer, Anita, and her female Dalmatian companion, Perdita. Soon, one thing will lead to another, and before they know it, Roger and Anita will get married and the adorable Perdita, pregnant. However, their short-lived joy is disrupted when Anita's glamorous but horrible boss, Cruella DeVil, dognaps the innocent puppies with the intention of making a luxurious coat with the dogs' fabulously spotted fur. Eventually, along with Perdita's 15 pups, Cruella will manage to bring the total to the staggering number of 99 Dalmatians; nevertheless, are the cute little puppies as helpless as they look?",101 dalmatinac
2490,Adventure Drama Romance,"On a journey to San Francisco, Richard, his father and cousin Emmeline find themselves on a ship about to explode. Rushed to a lifeboat with Paddy Button, the two children escape while their father (and uncle) are on another lifeboat. In the chaos following, the lifeboats are separated. Paddy, Richard and Emmeline find themselves with no food and no water stuck in the middle of nowhere. After some time, the three come across an uncharted paradise, where Paddy quickly teaches the children fishing, hunting and building. After maybe a month or two, Paddy gets very drunk off a barrel of rum found on the island when they first arrive, and drowns in the middle of the night. Emmeline and Richard, now alone and very scared, move location and rebuild their island home. Many years later, the two young teenagers have developed a very real home, but hormones and feelings between the two strain their friendship, until Richard, who is still very determined to reach San Francisco, is let down by ...",Plava laguna
2491,Adventure Drama Horror,"Four years after the events of the original ""Jaws"", the town of Amity suddenly experiences series of mysterious boating accidents and disappearances. Chief of Police, Martin Brody, fears that another shark is out there, but he is ignored by the townsfolk. Unfortunately, he's right - there is another Great White in the sea.",Ralje 2
2492,Adventure Drama Horror,"Retired naturalist and wolf expert Russell Core journeys to the edge of civilization in northern Alaska at the pleading of Medora Slone, a young mother whose son was killed by a pack of wolves. As Core attempts to help Medora track down the wolves who took her son, a strange and dangerous relationship develops between the two lonely souls. But when Medora's husband Vernon returns home from the Iraq War, the news of his child's death ignites a violent chain of events. As local cop Donald Marium races to stop Vernon's vengeful rampage, Core is forced on a perilous odyssey into the heart of darkness.",Hold the Dark
2493,Adventure Drama Horror,"Two sisters are exploring the deep blue sea until something goes wrong. As they submerge 47m they encounter a creature that only wants flesh and blood. As they fight their way back to the top, they shortly run out of oxygen. With only an hour left they're not only racing against time they are racing against life and death.",47 Meters Down
